Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
6.328795014129892,6.001599723007216,16.661191158651164,0.0906398892028864,216.48060938412428,1106.398892028865,2.0,2
7.2119744396873635,6.658125884310469,62.19276078110755,0.1088035966945848,16.921155698483858,1100.0,1.3324723173422388,2
7.165312120560811,6.624452045765534,59.74226744470903,0.1078414870218724,27.311940163777933,1100.0,1.366627210723529,2
6.567760958042982,6.2142087664343855,30.79407501544768,0.1167760958042981,193.22390419570183,1100.0,2.0,2
6.827287707663953,6.380516902437905,41.99075858598122,0.1008719114982258,102.58335581916091,1100.0,1.6140471418129827,2
6.934164585267471,6.45764454606931,47.60344739538661,0.1030755584591231,78.78396864147024,1100.0,1.535817674701129,2
6.648345010741398,6.019352500596744,42.864290880794655,0.0977410002386977,177.42449868716244,1177.410002386977,2.0,2
6.88250005505807,6.032361114169893,62.06500451476174,0.1029444456679571,148.8055488262359,1229.444456679571,2.0,2
6.340291549819638,6.0134305166065465,17.60390708521033,0.0908953677737697,215.07547724426644,1108.9536777376973,2.0,2
6.327023813674863,6.021619050939891,15.96466692237158,0.0927023813674863,217.2976186325137,1100.0,2.0,2
6.743513507030958,6.320061293733681,37.59131757541959,0.0991446083923908,121.23822936217842,1100.0,1.6753664020701236,2
6.574811150553018,6.219848920442415,31.22836687406588,0.1174811150553017,192.51888494469824,1100.0,2.0,2
7.365381168402983,6.6214723482350735,35.25249631192533,0.045609117983209,140.0964123697763,1366.3452921007456,2.0,2
6.40152081489066,6.073262443735527,19.631412691268235,0.0920932126781579,197.3933030758944,1100.0,1.9256909499253936,2
6.711323963596945,6.329059170877556,39.637556157571794,0.1311323963596944,178.86760364030553,1100.0,2.0,2
6.489042603562862,6.063014201187621,29.801493492154734,0.0942009467458414,196.89479289787235,1142.0094674584138,2.0,2
8.202958175744984,6.98177490544699,73.4212750120197,0.1345800756424076,3.182250945530096,1.218138041356097,1.6453247163409714,2
7.988416834724363,6.751737321689846,76.30555820459551,0.090656389572386,1.3667951303451742,1.3667951303451742,1.9620077078207103,2
8.44001552728654,7.14001552728654,72.71290075360663,0.1120279491157718,1.199689454269202,1.251709639741704,1.599844727134601,2
8.324752250963707,7.054851350578224,77.92034815059935,0.0761189195374205,2.451486494217757,1.7014169318239902,1.864554051734673,2
8.148214962798223,6.948928977678933,71.39906072576633,0.1608568178568531,3.5107102232106646,1.0009169723833469,1.5467869330368007,2
8.480164258983137,7.180164258983137,64.69921390696591,0.1842956661696461,0.3967148203372654,0.5009283570153431,1.1983574101686327,2
8.311693197924221,7.060261939065899,79.33124456782542,0.04,4.649204062273382,6.856874114167867,2.0,2
8.154693212050901,6.95281592723054,71.63836725316027,0.1577472582155678,3.4718407276945973,1.0266226654179729,1.558447781691621,2
8.48487675852813,6.930246482943738,66.18607429168952,0.1079014068225051,0.3024648294373715,0.4722183464936342,2.169753517056263,2
8.046970942680986,6.888182565608591,67.65910662263556,0.2094539475131274,4.1181743439140925,0.5991807005581469,1.3645476968257724,2
8.301909118296043,7.055859103233219,79.17959133358866,0.04,4.942726451118708,7.394998493717632,2.0,2
8.348460870362164,7.076807391662974,79.90114349061355,0.04,3.546173889135078,4.834652130080976,2.0,2
7.249595229101543,6.126580578470537,68.41721675379186,0.1815882794951946,0.2301465063100667,0.2301465063100667,1.893808790378604,2
8.457702040169057,6.9845959196618885,70.83295113109145,0.0861616321352446,0.8459591966188833,0.9613632769569948,2.115404080338112,2
8.355770477977861,7.080096715090037,80.01444240865685,0.04,3.3268856606641606,4.432623711217627,2.0,2
8.4269119752638,7.126911975263801,75.32836973734531,0.0884415554748418,1.4617604947239793,1.4967460625669204,1.7308802473619895,2
8.480313308893624,6.939373382212751,66.9664241791902,0.1042506471148996,0.3937338221275082,0.5543604399147573,2.160626617787249,2
8.404414556208746,7.091170887582509,79.94511088830451,0.0435316449669964,1.911708875825089,1.92053798824258,2.008829112417492,2
8.499209218702882,7.199209218702882,60.89783994690475,0.2185765936651876,0.0158156259423598,0.1447876102561063,1.00790781297118,2
8.334824160142604,7.060894496085562,78.2924044756678,0.07128440313155,2.3910550391443754,1.7413822674458532,1.882683488256688,2
8.479606852539694,7.179606852539694,64.81047223307714,0.1832923345714487,0.4078629492061252,0.5113518575077269,1.2039314746030625,2
8.439477531677168,7.139477531677168,72.82028467723721,0.1110595570189029,1.2104493664566345,1.261770157636953,1.6052246832283172,2
7.234455132830122,6.496886473314987,76.8479380500485,0.11,57.825084571528514,1201.5567633425069,1.6505265098658986,2
7.26164554042252,6.652260230985831,67.96832779915974,0.11,16.651038788754747,1123.8698845070844,1.3747380900001498,2
7.228903783271245,6.465164475835685,78.66085020599058,0.11,66.2314139035434,1217.4177620821574,1.7068330553916586,2
7.2376245627571265,6.514997501469294,75.81289279102985,0.11,53.02566211063714,1192.5012492653532,1.6183794348920035,2
7.203450976368642,6.319719864963668,86.97300971732636,0.11,104.774235784628,1290.140067518166,1.9649972396894893,2
7.197887273519292,6.299295757839764,87.92675642858195,0.1099530505226509,110.25822212541983,1299.5305052265094,2.0,2
7.273439961900518,6.39791994920069,75.81104637531335,0.0928640088898791,114.89599746003452,1324.4799873001723,2.0,2
7.40417492787563,6.572233237167507,53.93472873547788,0.0623591834956862,123.61166185837534,1368.0583092918766,2.0,2
7.2,6.269683776660216,88.1,0.11,110.0,1300.0,2.0,2
7.234128587641365,6.34550478352182,82.38914966801161,0.1020366628836815,112.275239176091,1311.376195880455,2.0,2
7.323288182410771,6.4643842432143614,67.46977747659766,0.0812327574374867,118.21921216071806,1341.0960608035905,2.0,2
6.616946665252597,6.105648888417532,40.28962655071288,0.0970432592278354,181.2620742469049,1170.4325922783546,2.0,2
7.249845039457355,6.584828796899172,71.82203425721231,0.11,34.52036882171937,1157.585601550414,1.4944288855039694,2
7.212491547186886,6.37138026963935,84.02061759011114,0.11,91.08422854557227,1264.309865180325,1.8733000213901536,2
7.128370667365162,6.276123555788387,82.22639472394326,0.1084082370525591,118.75469621092466,1284.0823705255916,2.0,2
7.482119110183663,6.676158813578218,40.89206889593368,0.0441722076238118,128.80794067891088,1394.0397033945544,2.0,2
6.965400255694108,6.2218000852313695,68.86282096691689,0.1047866723487579,138.6733020818312,1247.8667234875795,2.0,2
7.2,6.26333662440218,88.1,0.11,110.0,1300.0,2.0,2
7.260444401532397,6.6112694428008325,68.36058544241996,0.11,18.469906250941264,1127.3017099074364,1.386921070171399,2
6.890990963294982,6.32038290711689,54.88152855421059,0.1331756777528763,156.35135550575268,1145.495481647491,2.0,2
7.2,6.092208401663142,88.1,0.11,110.0,1300.0,2.0,2
7.2,6.25545036481355,88.1,0.11,110.0,1300.0,2.0,2
6.507674496682572,6.01153747203792,31.329308727970897,0.0946149888151682,194.6175615165745,1146.1498881516827,2.0,2
7.379016897031865,6.437869943569041,58.14450589666789,0.0682293906925648,121.93445980212434,1359.6722990106216,2.0,2
7.223604142461826,6.269181322859819,80.39156147603774,0.11,74.256584272091,1232.5595929662095,1.7605865550300437,2
7.094996558293382,6.14187801149329,76.8121300165386,0.1178752581279963,125.75051625599264,1247.4982791466912,2.0,2
7.2,6.080472303020089,88.1,0.11,110.0,1300.0,2.0,2
6.996097173239652,6.228414973415305,66.18044612326253,0.1252927120070261,140.58542401405228,1198.0485866198258,2.0,2
7.375578262652954,6.4304195690814,58.7199040494057,0.0690317387143107,121.70521751019692,1358.5260875509846,2.0,2
7.307801697154736,6.283570343835262,70.06118267610748,0.0848462706638948,117.18677981031574,1335.9338990515787,2.0,2
7.009856372927652,6.2163756736883045,67.65956008972265,0.124260772030426,138.5215440608521,1204.9281864638265,2.0,2
7.225446012015849,6.286284397290023,79.79005950453856,0.11,71.46746751885773,1227.2971085261468,1.7419047352678207,2
7.39230181719621,6.466653937258456,55.9214959225008,0.0651295759875509,122.82012114641402,1364.10060573207,2.0,2
6.839496316881375,6.365440722728797,49.345854064747776,0.1370377762338969,164.07555246779378,1119.7481584406871,2.0,2
8.188551502110805,6.818039868976528,125.66074616002363,0.4421335554520193,0.3278405240938897,0.3947269031301341,0.6622724192751118,2
7.622759737222816,6.747436476038751,119.54274433523788,0.3441350927319693,0.7628176198062468,0.8123049150139969,1.0102540958449977,2
8.176002210913019,6.843652558419656,122.8646045794386,0.4235133606962157,0.2817372079017226,0.3504677195856537,0.6253897663213781,2
8.187528114796084,6.837505622959217,126.17862685719317,0.3200134951021203,1.249887540815664,18.778317610602333,1.3999100326525311,2
7.115146031971667,6.535564745255702,128.59283794424582,0.3460920133869387,1.4577410189771915,1.479431378218104,1.5661928151817532,2
6.356600715025852,6.527234906961017,111.94028516282911,0.1624687982428395,1.863825465194912,1.869272446587116,1.8910603721559296,2
7.858594569599781,6.788451229495614,120.95877869833608,0.3779722643338815,0.5577438525219298,0.6154340984210526,0.8461950820175439,2
8.024894397067285,6.804978879413457,126.8909625408453,0.2419493105922967,1.9004224117308604,28.51031927949367,1.9203379293846885,2
8.354495854812448,6.874694931271731,123.93634250215648,0.4491233182991773,0.1265253436413496,0.2014643298956956,0.5012202749130797,2
7.113068114261448,6.658794454654165,116.48237854693504,0.2710054250896859,1.2060277267291764,1.2377866176600094,1.364822181383341,2
8.471433640328335,6.8942867280656674,124.9351206553619,0.4562881473576007,0.1142654386866599,1.789410962752433,0.491412350949328,2
6.8018290432523045,6.453112906119028,129.4486880344845,0.3180583880804694,1.7875483755238897,1.7960464405029342,1.830038700419112,2
7.493362791566897,6.6350954714649735,127.5597090061936,0.3799324602980908,1.0596181141401082,1.097233389574504,1.2476944913120869,2
7.228238133550687,6.565325824618602,128.2839179404589,0.3562107803703246,1.3386967015255922,1.3651488334645685,1.4709573612204738,2
6.92000954077014,6.484213037044774,129.12586867547526,0.328632432595223,1.663147851820905,1.676621937748069,1.7305182814567242,2
8.154285568286872,6.839875751006413,122.7342103034964,0.4203974945802903,0.3006212449679375,0.36859639516922,0.6404969959743501,2
8.426676032317546,6.8807042190309335,125.01029020645892,0.4634394344705172,0.0771831238762676,0.154095798921217,0.4617464991010142,2
7.7,6.184783197861004,34.82394309091118,0.1878881145912852,132.73286875477112,222.42237708174287,2.0,2
7.7,6.579546740778747,54.95688377971611,0.1314933227458932,98.89599364753596,233.7013354508213,2.0,2
7.712897890792717,6.787102109207283,61.10533313687697,0.1051591563170866,78.71021092072834,245.1591563170866,2.0,2
7.372077134039039,6.668830853615615,59.03254307256758,0.062523101033033,80.0,235.3153876291292,2.0,2
7.281185747012786,6.632474298805114,57.04591704185091,0.0521355139443185,80.0,234.0169392430398,2.0,2
7.678320577604243,6.791328231041697,65.7261497676356,0.0975223517261991,80.0,239.6902939657749,2.0,2
7.535062605045748,6.7202802591054445,64.57811561628318,0.2072093067202642,71.75313025228736,256.49373949542525,2.0,2
7.680320075433863,6.7904880364597,66.00648074176631,0.1127919509679894,79.01600377169312,241.96799245661376,2.0,2
7.74203353891955,6.75796646108045,49.596752126777794,0.1168134155678199,75.79664610804501,256.81341556782,2.0,2
7.073429979653629,6.549371991861452,52.50496955528647,0.0283919976747004,80.0,231.04899970933755,2.0,2
7.012143311954501,6.5248573247818005,51.16541810414839,0.0213878070805144,80.0,230.1734758850643,2.0,2
7.7,6.354066712547461,43.4574023399205,0.1637047553503627,118.22285321021764,227.25904892992745,2.0,2
7.7,6.6868536143507855,60.42953433189008,0.1161637693784591,89.69826162707551,236.76724612430817,2.0,2
7.79058493899993,6.70941506100007,30.41894909502743,0.1362339755999722,70.94150610000695,276.2339755999722,2.0,2
7.338626523759958,6.655450609503983,58.30140830503908,0.0587001741439951,80.0,234.8375217679994,2.0,2
7.715374931210292,6.784625068789708,60.12690217193474,0.1061499724841167,78.46250687897081,246.14997248411672,2.0,2
7.7,6.154791331383837,33.29435790057569,0.1921726669451661,135.3036001670997,221.5654666109668,2.0,2
7.7,6.269771664493828,39.15835488918522,0.1757469050723103,125.44814304338618,224.85061898553795,2.0,2
7.260976836366109,6.587805470910286,61.8829388909334,0.3853650563620291,58.048841818305455,283.9023163633891,2.0,2
7.77091807037944,6.72908192962056,38.187362200121015,0.1283672281517762,72.90819296205595,268.3672281517762,2.0,2
7.720033982109644,6.779966017890356,58.28657706669053,0.1080135928438577,77.99660178903558,248.01359284385768,2.0,2
7.552295315804732,6.740918126321892,62.97159761687485,0.0831194646633979,80.0,237.8899330829248,2.0,2
7.6571222982699805,6.4376585996854505,48.53229558553075,0.1701268797483608,258.7024200943647,3000.0,2.0,2
6.965916825033119,6.3,43.82594835081694,0.1434946450419508,262.6471324812325,3000.0,2.0,2
6.9877343393606095,6.321933584840152,50.929566766380674,0.1477343393606097,242.97267941560364,3000.0,2.0,2
7.056400365118788,6.339100091279697,57.76183632931944,0.2164003651187883,198.33976267278763,3000.0,2.0,2
7.056790503619568,6.339197625904892,57.80065511014704,0.2167905036195682,198.08617264728068,3000.0,2.0,2
7.398587949778446,6.408782825406206,46.37000830723791,0.1325218836041375,272.80429364844844,3000.0,2.0,2
7.771408932102769,6.490125585186059,49.48814743213225,0.1867503901240392,252.4686037034853,3000.0,2.0,2
7.1515865388594175,6.3,48.40580129186562,0.3786762825552616,157.43429464633036,3000.0,2.0,2
7.620253326412686,6.457146180308222,48.2239369118152,0.1647641202054816,260.7134549229444,3000.0,2.0,2
7.151268437539263,6.35482220455402,44.30151784123747,0.0965481363693472,286.2944488614948,3000.0,2.0,2
7.201412958424102,6.365762827292532,44.72090837954704,0.1038418848616876,283.5592931768672,3000.0,2.0,2
6.994452346622621,6.3,44.52982455002464,0.1796396390553194,246.47700358051492,3000.0,2.0,2
7.028484518507348,6.328032985856148,43.27459779115236,0.0786886572374323,292.99175353596286,3000.0,2.0,2
7.20047558240694,6.354631924073989,44.7130685074035,0.1037055392591912,283.6104227778033,3000.0,2.0,2
7.130471146743786,6.3419038448625065,44.127576863675294,0.0935230758900051,287.42884654124805,3000.0,2.0,2
7.036598624942581,6.3,45.56943274858366,0.2330249249272688,222.5941125325376,3000.0,2.0,2
7.172531264361679,6.3,48.92243785425476,0.4052062681914606,145.56561686171497,3000.0,2.0,2
7.014928348429354,6.320896063350792,43.16121891413642,0.0767168506806332,293.7311809947625,3000.0,2.0,2
7.116080377184219,6.3,47.52998263721073,0.3337018111000103,177.55445292894274,3000.0,2.0,2
7.106184901323939,6.3,47.28589423265715,0.3211675416769885,183.16188924976828,3000.0,2.0,2
6.928726259599007,6.3,42.90858107010885,0.0963865954920759,283.7217862272292,3000.0,2.0,2
7.176771721471741,6.3,49.027035796302926,0.410577513864204,143.162691166014,3000.0,2.0,2
7.067181935013705,6.570541660647046,56.549030151438345,0.1229458339352954,75.63361444196795,1100.0,1.596384736468658,2
6.945490208454274,6.272696067602511,60.74019740883442,0.1290882343659294,148.17646873185896,1172.7451042271368,2.0,2
7.329577008446715,6.626961575048592,39.65292219883379,0.0643461416504693,139.73845666018772,1326.961575048592,2.0,2
6.980155820881143,6.477209637520491,43.24696869950824,0.1142634541598366,159.70538166393465,1177.20963752049,2.0,2
7.285456885932424,6.608052951113896,40.106729173266494,0.0706490162953679,142.2596065181472,1308.052951113896,2.0,2
6.780144396213876,6.384115516971101,43.87689480677479,0.1380144396213876,171.98556037861235,1100.0,2.0,2
7.194521777676357,6.651822411282782,62.005677877450736,0.1148177588717218,30.658265756860857,1100.0,1.404020293297417,2
6.575914576489341,6.220731661191473,31.2963379117434,0.117591457648934,192.408542351066,1100.0,2.0,2
7.054677165743176,6.336330708564206,72.4777953173915,0.1208992125692617,131.7984251385235,1227.3385828715884,2.0,2
6.903981775309141,6.466371345942005,49.55572969090661,0.1333628654057995,133.2745219120905,1100.0,1.8429211479372547,2
7.07082948506338,6.163024200569543,74.21416964431326,0.1196877886202465,129.37557724049313,1235.4147425316896,2.0,2
7.340568193125294,6.631672082767984,39.5398700135684,0.0627759724106723,139.11038896426894,1331.672082767983,2.0,2
6.98928527475376,6.35267868131156,65.44816703602915,0.125803604393468,141.60720878693607,1194.6426373768795,2.0,2
