Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,Classificacao
8.964493242369578,7.488164414123193,57.310444066865486,0.33763288282463855,0.00672383632954116,0.07890390584538287,2.9,
8.976846973595416,7.491317615098281,57.30594083023138,0.3360929267942265,0.03583998851521002,0.028941283005730067,2.8869764226474213,
8.031151435599645,7.588077142218213,60.306545693201066,0.29596142889089294,0.0008346000447250107,0.4580011395347135,1.578842866726788,
8.614000914592403,7.535090825946145,58.55799725622279,0.3224545870269274,0.004543642183769837,0.18247229491995498,2.373637610807822,
8.468358885493696,7.4597021472519645,43.70448972416135,0.383284422306688,795.6716308791339,1700.0,1.7965666513192944,
6.466028868349118,6.566411547339647,48.553429561163725,0.23068591223274548,84.46570438836272,500.0,3.683252771419497,
6.225485410022608,7.103185676252826,63.53558887101544,0.2249029179954784,500.0,500.0,2.0,
7.044745393448013,7.381581797816004,60.28022752729994,0.18776273032759938,500.0,500.0,2.0,
6.667839463941724,7.257185879033229,56.85478554057288,0.22105551754755193,295.47736907055173,5000.0,2.0,
6.979518373862129,7.0397591869310645,75.94579202893281,0.5938542606308022,158.0722439206806,1300.0,2.0,
7.0249844939576915,7.156261629531731,77.2870425717519,0.4188096982628886,151.2523259063463,1300.0,2.0,
6.722018132437686,6.985780054318545,66.17798186756231,0.6789909337811572,500.0,1700.0,2.0,
6.721607472085811,6.986231780705608,66.17839252791418,0.6791962639570943,500.0,1700.0,2.0,
7.7326479258442555,7.194807199176047,71.01105519252634,0.4648328420215884,280.0,350.0,2.0,
7.629542334482803,7.285795194540233,92.66758009569014,1.3159651030747244,202.84096109195326,1700.0,2.1420480545976637,
7.847759715972627,7.196086219066363,72.26449468503527,0.39960282761551097,280.0,350.0,2.0,
6.6,7.2,81.6,1.05,220.0,1700.0,3.0,
7.075977283360445,7.227931850081336,86.79816369507289,0.7634614284987173,53.66455268510292,11480.45433279109,2.0,
6.631870155805657,7.068129844194343,94.9093814754141,0.8122009055686747,280.0,350.0,2.0,
6.874368873878601,6.9159361872597005,97.12072214278217,1.0237850569468692,280.0,350.0,2.0,
7.063534530766174,7.02265089807463,61.26901037296534,0.5461325449037315,65.91163673084566,350.0,2.0,
8.075349712609436,7.45829447637673,74.1570301414289,0.4615656385794965,58.341104724654116,350.0,2.0,
6.3708833860886,7.27708833860886,67.42125764303891,0.3558473481048083,280.0,9000.0,2.0,
6.669537083284974,7.207283888953368,68.12175209082905,0.3504629167150261,377.35191659896344,9000.0,2.0,
6.738040082279073,7.405916003526246,79.00158119304656,0.3473340699372125,170.0,350.0,2.0986000587707667,
6.498950119170134,6.909615043695716,95.1318168388013,0.8529367116864949,170.0,350.0,2.1660833995389632,
7.7,7.02,69.7,0.18,800.0,1100.0,2.0,
7.39194459979214,7.056966648024943,82.69993788877171,1.2212272527025687,738.3889199584279,1100.0,2.0,
6.7,7.0,49.3,0.39,700.0,1700.0,2.0,
7.091666542878809,6.886166639433338,82.65750263668137,0.6240834236984696,860.8333457121191,978.3333085757617,2.0,
7.157738440609166,6.8183095376243665,90.81690462375633,1.7888578059695983,716.9046237563336,1083.0953762436664,2.0,
6.825612703520302,6.98743872964797,49.865257165841356,0.3573406970847215,712.5612703520302,1700.0,2.0,
7.118446789716228,6.89205829373757,82.08708337904434,0.6045338435071537,858.1553210283772,983.6893579432456,2.0,
7.044561907987876,6.875803619757332,83.66083135985825,0.6584698071688511,865.5438092012125,968.9123815975751,2.0,
6.303328703547933,7.350184927974885,71.79641692169618,0.2957212191020521,224.9815072025115,1300.0,2.5018492797488516,
6.605078563091273,7.065928731582022,69.19814814000922,0.3527104376364475,220.0,1300.0,3.0,
7.177332562018702,7.248111046834892,87.80632504170104,1.1991442451881649,210.37779063302162,1700.0,2.5188895316510815,
6.425927079504294,6.6419756931680975,64.43907760288097,0.20818946703950925,280.0,3000.0,2.0,
6.0052566006053105,6.655531889485486,69.71614356731321,0.25276594474274294,220.0,800.0,2.0,
6.921209406943605,6.836361030665861,86.50915116585196,0.5406047034718027,72.42418813887211,72.42418813887211,2.0,
6.62396210267284,6.6951147815387815,89.32119761878583,0.20419361114165324,300.0,800.0,2.1843313489881915,
5.87131764066481,6.86047208282951,80.24242571843875,0.31860470780055694,220.0,800.0,2.0,
6.8,6.72,89.2,0.48,70.0,70.0,2.0,
7.183116417970088,6.926069824813732,89.61293030502787,0.1701581310800816,300.0,800.0,2.42744192085656,
5.598685053350593,6.8469239101578205,89.97730115663646,0.4472041370038835,73.73356316688242,223.73356316688242,2.0,
5.517925325356205,6.888313270754945,90.11863068062664,0.4290331982051462,72.72406656695257,222.72406656695256,2.0,
5.7,6.6,88.9,0.26,23.0,70.0,2.0,
6.546901294361428,6.91053047459919,86.97094705173231,0.2694100143817937,26.293505033627774,74.70500719089682,2.0,
5.493949264475865,6.961210147104827,87.08649294522478,0.29078333834110215,73.8789852895173,223.8789852895173,2.0,
5.600767927712531,6.845856437047328,89.97365612650307,0.4476727837353195,73.75959909640663,223.75959909640665,2.0,
5.755897526446882,6.5,289.7483824776845,0.16400487969300565,1364.0048796930057,1364.0048796930057,0.9759219249119098,
7.248438306482562,6.598958870988374,39.42092581000044,0.46119987910756755,1201.0411290116253,1497.9177419767493,2.0,
7.354739674396553,6.669826449597703,51.61014933080476,0.7198665410316127,1130.173550402298,1639.6528991954042,2.0,
6.187947023509932,6.533568210439295,131.09311232295818,0.2387231785894041,787.4701984326712,8000.0,2.0,
7.178271508591526,6.8358176793813685,23.33970003434548,0.16488318865980445,300.0,1300.0,2.0,
7.327246730309145,6.893188317422714,29.653349594220675,0.2031883174227137,672.7532696908548,2800.0,2.0,
6.7956792591712,6.6793596758874,40.81889824290919,0.17847995369820002,700.0,2926.0801852072,2.0,
7.010858023643595,6.830122574806228,18.653064370155697,0.058914197635640445,90.0,170.0,2.0,
7.19442878437047,7.1148565750120785,78.86499751567784,0.08148565750120791,70.74282875060395,2.3870004968644305,3.962858562469802,
6.933407199191114,7.810914135490364,81.91024934277034,0.1510914135490364,105.54570677451821,1.7779501314459314,2.2227146612740896,
7.168070230173142,6.9,56.36807023017314,0.01,50.0,170.0,2.0,
6.686849042697294,7.357568391011486,51.33412366517598,0.16646403258429046,28.090577595516844,80.70719348314191,2.0,
6.947895121405206,6.673947560702603,50.10881646245911,0.05587172254391268,1.915230335263476,5.10822104033921,2.2825655491217463,
5.6474693020177025,6.710122791929187,45.7357741812744,0.09626534899114843,1.2424079060531095,5.220934402902861,2.237346510088516,
7.8604384487379475,6.880584598317264,77.24331645559167,0.10985385042068396,127.91231025241038,4.435907811779151,2.0,
7.729741672314956,6.931148878345415,77.49901427485533,0.11829027871915936,125.94833446299123,4.227158395464517,2.0,
5.655296159942571,6.726480431362306,104.70333561266773,0.3449958442973109,253.93661230879673,700.0,2.0,
6.023729808444821,6.992842877699386,88.68279001473502,0.21786196758296966,81.72099852649862,800.0,2.0,
5.944345354146426,6.826268741902542,52.41967978390224,0.43739967107325617,2.1389136614633935,6.167409843901806,2.0,
5.832241186048633,7.1782383593429415,108.91396021170108,0.06964387433843414,56.42924955895609,226.4292495589561,2.3214624779478044,
4.9,7.361781332706146,112.0,0.06,50.0,220.0,2.0,
6.723109700037096,6.876155485001855,75.1957041813734,0.13153354499443554,251.2744033246775,1.4615548500185482,2.0,
5.923365894426421,7.364100770985697,107.26121336877027,0.26982484998156875,28.709100265777074,800.0,2.0,
6.65015875636418,7.309396725816114,69.99629018169122,0.12993649745432778,283.34391709094535,1400.0,2.0,
4.548377566134668,6.8,86.05327078741091,0.18622071335103582,218.57713040780388,350.0,2.0,
6.858709885257877,7.088806482788682,31.632321562236402,0.0644774068845274,25.1816142541762,50.0,2.6293549426289387,
6.231221944789815,7.483188183574715,85.68603875499844,0.1497598311939245,280.0,350.0,2.0,
6.629942103396994,7.474907466137191,156.45468358272348,0.3217860846748786,90.12717112261271,19.904621658040462,2.0,
6.064403289041124,6.464403289041124,175.8063236258457,0.1640672148401874,1.145747585844872,1.394924562557002,3.1305212735158774,
7.069658453124802,7.264319015992491,173.80583097794184,0.14718450698529878,1.6992711277572716,1.6992711277572716,2.429612674632469,
7.156187473342612,7.191538531448002,61.901342990264446,0.4478593949930408,50.0,300.0,2.0,
6.943187644034304,6.9,65.40745643506699,0.09295629321029128,500.0,1.6670949742915862,2.0,
7.352980957904741,7.635761107888902,72.82514829715917,0.11092706289365308,98.67547605238148,1.888742065793642,2.0,
7.721932204070881,7.42053954762532,65.10791806485075,0.07095734455898792,89.45169489822798,2.0424717516962003,2.0,
7.3,7.083247930689512,66.11521482172171,0.074188017327622,170.0,500.0,2.0,
7.871887896739361,7.1182120357173835,57.56497936521703,0.07106017858691491,77.26265476087234,2200.0,2.0,
6.82473820300353,7.679367993341748,88.5388937101465,0.1422101763705206,170.0,500.0,2.0,
7.2374519905511745,7.2194827165984226,60.19003840755906,0.36904224831496635,50.0,300.0,2.2749039811023493,
6.552452565635122,6.804337034606934,49.19936754180162,0.04965031622909919,70.0,140.0,2.0,
8.0,7.651157611165506,62.361298077584095,0.04,70.0,140.0,2.0,
7.966778445722559,7.577265070860315,83.50067067433535,0.09147651352344181,50.18456419043023,50.18456419043023,2.0,
7.736317460671855,7.272804232213575,65.35473015731259,0.34008465543493277,26.180740749009946,55.456084644271506,2.0,
7.4759256973619115,7.141358100879363,62.438270385930196,0.14601857565952217,30.0,57.067905043968146,2.0,
7.525755514470207,7.716162990353195,69.90834467041385,0.0595203737941494,2.0,2.0,2.0,
7.516243359814887,7.722504426790076,69.96066152101812,0.06031305334875948,2.0,2.0,2.0,
5.835577582133321,7.057051721422215,46.596692501125844,0.3503425247525808,1.3355775821333213,2.590597704770381,2.0,
6.9839954982217005,7.156295462633649,46.07644094306132,0.14562954626336483,1.5613318327405667,2.389927259786163,2.0,
7.001639514017999,6.8900819757009,62.48824324613906,0.10314205669790014,253.22403239880006,1.5338798380059997,2.0,
7.716306891952467,6.813948851341255,78.21298655701213,0.12302557432937225,153.94885134125548,4.525739054397313,2.0,
7.010495938504512,7.279008122990977,54.83745724528364,0.1589648353599057,23.0,30.0,2.0,
7.380379220308197,7.3200421355898,64.48164328800219,0.01,133.9873593230601,900.0,2.0,
7.925814071855294,7.358061976048235,53.61596646708706,0.3580541017977651,583.8760479035293,1.7,2.0,
7.48152788670631,7.068072957514866,135.01722459204402,0.0813454929191444,777.3090141617112,0.3857467592509096,2.0,
7.8,7.782970142591678,85.24158766837095,0.2032474882489421,50.0,286.65345973060647,2.6673270134696763,
6.936016729297565,7.003371667561393,49.40115002684181,0.344482487921184,700.0,1700.0,2.0,
7.335256610669387,7.508269050397552,67.42873246879594,0.10196578524408173,88.23716946653064,1.7,2.0,
7.336170357599013,7.218014309919145,71.08367973605594,0.08,74.5390119199671,2.0822691656023036,3.0921976160065814,
7.7568085358086485,7.883657794916099,59.552925311674315,0.10354078244912616,86.42021339521622,1700.0,2.0,
6.834262869723329,7.374612908832306,56.188787044810915,0.08951053043252387,94.2657956487858,1700.0,2.0,
5.872729916196518,6.784086877800309,21.48170847784447,0.1309080335213925,24.545401676069623,53.181752095087035,2.0,
7.713307598553951,7.703313113149532,62.9935392115684,0.108669240144605,170.0,800.0,2.0,
7.470286516225234,7.1867940072112155,68.14152808653458,0.7092005613576636,2.0330149819719625,2.0990449459158875,2.0,
7.775896252318577,7.267985178902654,54.28362206201768,0.11640296421946922,130.0,130.0,2.0,
5.757465167491479,6.763802248762781,65.2565033032004,0.1955208995051126,15.085932537116557,162.12674162542604,2.0,
7.490498975689929,7.368550921879065,62.12461833059409,0.0812668032413428,80.47505121550356,1.7,2.0,
6.905970445122024,7.880098516259922,81.65718207519548,0.1580098516259922,110.59704451220233,1.7,2.0,
6.83009725859579,7.2,57.7766755723767,0.39650398116146846,50.0,140.0,2.0,
7.124126458333114,7.152911805556288,58.169051319468075,0.0852911805556287,132.4126458333114,1.7,2.0,
6.9485853891939655,6.9080975648656615,68.91375600808979,0.08971707783879307,504.0487824328304,1.3364390418954741,2.0,
7.850402484243871,7.584912284226272,74.89727556854054,0.3153292063200501,50.0,235.97110421043368,2.0,
6.838869313897475,7.200647821898292,61.932391094914564,0.5266784116615151,50.0,139.35217810170874,2.0,
3.832942264227593,6.563882481141109,63.094110848577536,0.03964704716899007,109.64704716899007,700.0,2.0,
5.8339656293331705,6.965581695059613,61.87933732617579,0.10357486004912837,153.51542767719127,900.0,2.412114308070218,
4.40055859143813,6.710614450581943,74.15544626652176,0.37537704922073756,300.0,500.0,2.0,
7.811368915059734,7.780361290404076,62.209048679522134,0.09886310849402667,170.0,800.0,2.0,
4.06040531501394,6.5579611830192315,61.27560154306857,0.22840017145206257,500.0,1.8092022288768133,2.0,
6.257951516557936,6.977068220920655,67.7585942508073,0.6217188501614611,1.7133734268979852,1.7133734268979852,2.0,
6.184416854046454,7.384142607963261,69.3204387937331,0.17236489650135128,1.7120987285899496,1.7120987285899496,2.0,
7.234540008431142,7.033091998313772,75.36690800168623,0.13654599915688584,56.69080016862283,140.0,2.0,
7.582700348480511,7.4827003484805115,65.64627177771416,0.5669337979740148,23.403658535454742,60.0,2.0,
6.441529976794495,6.441529976794495,35.525954454670654,0.3016188845722705,137.0764988397248,1600.0,3.646175058013761,
7.691605454751299,7.60503672714922,78.60493181560877,0.0220986363121753,50.0,220.0,2.0,
7.418191135774965,7.130830596845211,46.351210022534204,0.19942165701409026,290.5783429859097,1300.0,2.0,
7.221432860659067,7.6324503276357065,82.11426855736373,0.22918122248053338,42.04093887597333,220.0,2.0,
7.2828969452364385,7.913911667345518,81.86841221905425,0.19405888843632083,43.79705557818396,220.0,2.0,
8.10973265496918,7.309732654969181,80.80449074859409,0.07610693801232778,5.291979649075416,8.03529602330493,2.0,
8.307574371779273,7.553677673970391,77.00065707151548,0.08994524404037707,4.92644652059218,8.005475595962293,1.9538966978088828,
7.5,7.313533220024267,67.10790118974519,0.338310390916279,2.0,2.0,2.0,
7.402073813439136,7.7917047462434565,70.50875220867802,0.06937785596825928,2.0,2.0,2.0,
7.740460645450755,7.737956917675294,76.7431648737479,0.12645468101001678,220.0,3000.0,2.0,
7.323330739048381,7.015553826032254,149.26008312472857,0.07544383911128892,809.3322956193524,0.0,1.8600155657097137,
7.6,6.623715943834768,55.564593614318966,0.0967786957876076,1102.4899511189901,0.0,1.0644260842478481,
7.455855273060312,7.212877326350138,72.11070434252026,0.1761368020949587,26.23742245499541,78.11871122749771,2.274668160785335,
5.007560880117534,6.450945110014692,56.733963406676466,0.21962195599412326,30.50945110014692,170.0,2.140948137707314,
7.532555634979107,7.527907394170149,46.844185211659706,0.18918610912552233,1.2837185926471664,0.7209260582985111,1.42441672623433,
6.90388600698473,6.820906734963104,106.70895646987651,0.17252405654416597,756.9578091912033,8000.0,2.0,
6.614277720418071,6.360193727029984,100.68152261017761,0.21314333677491576,759.0481519721286,8000.0,2.0,
7.1,7.19,60.3,0.24,300.0,2200.0,2.0,
5.804258949694347,6.829043564557711,81.03185680489045,0.2029788271341242,235.21294748471735,2200.0,2.0,
6.43685608704559,7.3846036902073715,65.91862728392246,0.2492073804147422,228.28929891193013,236.57859782386024,2.0,
7.1,7.287110002128775,73.00770025038449,0.2929299820574677,221.08999989862977,221.08999989862977,2.0,
7.116190300788936,7.179170743502714,42.624313653266036,0.19729409597980985,300.0,1700.0,2.891876647522904,
7.3,7.31,42.7,0.22,300.0,1700.0,3.0,
7.161879672574067,7.239953262519705,44.26865229005167,0.22986573767328092,300.0,1700.0,2.901342623267191,
6.433269666620433,6.870443902357505,52.5435802148108,0.28190930952711196,300.0,1700.0,2.3809069047288802,
6.9,6.98,32.8,0.09,140.0,500.0,2.0,
6.9,6.9904474652793365,46.06828090475675,0.04821013888265591,134.77626736033199,500.0,2.0,
8.491480462535613,7.255234834977546,51.235810937138446,0.11043319682022307,697.1120211985129,16985.560105992565,2.00050539629026,
8.183403651587353,7.1903488033492176,63.45227868356943,0.32528551692059976,700.0,16683.403651587352,2.0,
7.700914946066267,6.813054122376047,54.55886598941637,0.15063144342035933,429.12371053093784,15645.618552654689,2.0474033506570857,
7.773941589658227,7.357980529886076,60.212248133111395,0.470104142941266,154.52116820683545,170.0,2.0,
7.804998018220233,7.495653897199798,28.936467627926355,0.026519154200303596,1.9565389719979762,1.9565389719979762,2.0043461028002025,
7.942589620393378,7.562231138819863,39.38059067664576,0.2850358481573516,0.0,0.0,3.0303986062629003,
8.01667920127561,7.313283194897561,61.32807722514652,0.17667920127560965,1100.0,1207.7212337129454,1.0129689997264528,
7.9304267089191205,7.4545134585277255,55.45480106881513,0.12863540375583177,1109.097308294455,1109.097308294455,0.5300492738673029,
6.896054598853926,6.908061589919487,85.75592541490718,0.7895885140897148,930.8747399769962,930.8747399769962,1.762264502177129,
8.042607531048958,7.253259413811198,83.93128912732506,0.12443828448426643,1.8224686206293428,1.8224686206293428,1.9893481172377605,
7.971749042632386,7.838564654077133,433.5648366122427,0.743945832274562,119.46197344781191,17000.0,2.0,
8.197640047264189,7.092323003544814,64.69775329258121,0.1272419550990213,351.17997636790597,16872.050059080237,2.0,
