index,Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
3371,6.3,7.8,103.0,0.15,800.0,1700.0,2.0,89.64029459682912
3372,6.1,6.6,86.4,0.03,300.0,1700.0,2.0,58.69203453642305
3373,7.1,7.5,109.0,0.08,70.0,300.0,2.0,64.11315901752704
3374,7.6,7.2,115.0,0.02,30.0,50.0,2.0,55.55479751036116
3375,6.3,7.3,108.0,0.19,130.0,500.0,2.0,65.87436544591239
3376,7.0,6.6,58.3,0.18,300.0,1100.0,2.0,54.23958685715866
3377,6.1,6.8,50.0,0.1,110.0,1700.0,2.0,57.95829189711632
3378,7.5,7.6,96.0,0.03,50.0,130.0,2.0,63.435926374061296
3379,6.9,7.19,115.2,0.05,130.0,240.0,2.0,61.007279771747235
3380,6.2,7.7,75.0,0.2,170.0,170.0,2.0,74.10426774168846
3381,7.5,7.76,96.0,0.03,50.0,130.0,2.0,66.21306129653294
3382,6.1,6.74,50.0,0.1,110.0,1700.0,2.0,56.91686630118945
3383,6.6,7.75,97.4,0.2,170.0,500.0,2.0,73.12573617693391
3384,7.6,7.72,100.8,0.03,50.0,500.0,2.0,65.12062856155815
3385,6.8,7.52,119.3,0.05,30.0,50.0,2.0,64.96204428755979
3386,6.6,7.76,97.4,0.2,170.0,500.0,2.0,73.29930710958838
3387,7.6,8.05,100.8,0.03,50.0,500.0,2.0,70.84846933915595
3388,6.8,7.84,119.3,0.05,30.0,50.0,2.0,70.5163141325031
3389,7.2,7.8,99.2,0.03,30.0,30.0,2.0,67.88659706220716
3390,5.5,7.29,93.8,0.25,50.0,500.0,2.0,67.78253239012486
3391,7.8,7.63,93.6,0.13,30.0,110.0,2.0,62.07672461028994
3392,6.4,7.46,67.5,0.17,80.0,300.0,2.0,67.0084832618646
3393,6.4,7.0,67.5,0.17,80.0,300.0,2.0,59.02422035975861
3394,7.8,7.65,93.6,0.13,30.0,110.0,2.0,62.423866475598906
3395,7.2,7.23,99.2,0.03,30.0,30.0,2.0,57.99305390090192
3396,5.5,7.3,93.0,0.25,50.0,500.0,2.0,67.95592628042802
3397,5.8,6.9,81.7,0.15,80.0,230.0,2.0,60.16053669683616
3398,7.0,7.1,85.5,0.13,170.0,170.0,2.0,59.835938717581925
3399,6.7,7.1,102.0,0.02,4.0,8.0,2.0,57.56136899391467
3400,6.2,6.9,72.9,0.17,60.0,60.0,2.0,57.756174177312914
3401,5.4,7.0,68.9,0.1,140.0,1100.0,3.0,74.18479121666796
3402,6.4,7.6,92.2,1.18,8.0,30.0,2.0,67.90118780235161
3403,7.0,7.8,83.9,0.04,23.0,30.0,2.0,68.69157861575366
3404,7.7,7.1,93.2,0.07,50.0,60.0,2.0,53.783453611561114
3405,8.1,5.6,25.5,0.13,2.0,2.0,2.0,24.73992556643937
3406,6.3,6.2,44.4,0.07,500.0,5000.0,2.0,55.93844571282592
3407,7.7,7.2,21.9,0.04,2.0,2.0,2.0,54.42501579816915
3408,6.0,7.9,72.1,0.13,800.0,1700.0,2.0,92.81025999234726
3409,6.0,7.1,20.4,0.07,3000.0,5000.0,2.0,128.32353320263806
3410,7.2,7.9,88.5,0.01,2.0,2.0,2.0,68.9919080273901
3411,5.6,6.4,46.6,0.09,1100.0,5000.0,2.0,76.05836671010134
3412,6.1,6.9,81.8,0.01,50.0,170.0,2.0,58.02479183925936
3413,6.6,6.9,44.4,0.01,60.0,70.0,2.0,55.81022102483435
3414,6.4,8.22,80.7,0.16,50.0,240.0,2.0,79.52451549462965
3415,6.4,8.22,80.7,0.16,50.0,240.0,2.0,79.52451549462965
3416,5.8,7.2,70.2,0.28,130.0,3000.0,2.0,67.09885063201064
3417,5.7,7.2,53.8,0.08,50.0,170.0,6.0,100.5662169600323
3418,6.1,7.2,59.3,0.16,110.0,500.0,2.0,64.64418091779056
3419,6.9,7.9,91.5,0.04,60.0,220.0,4.0,89.47516675457013
3420,5.7,7.2,60.7,0.14,2400.0,3000.0,5.0,144.35466152340499
3421,6.5,6.2,56.7,0.05,280.0,350.0,2.0,49.079072011114135
3422,7.2,7.3,91.5,0.01,30.0,110.0,2.0,59.22186492394184
3423,7.7,7.9,91.8,0.01,23.0,130.0,2.0,67.08023454575846
3424,6.4,7.6,101.0,0.16,50.0,280.0,3.0,77.6285798026602
3425,7.2,7.2,53.8,0.21,130.0,800.0,2.0,59.865397976347396
3426,7.0,6.8,50.0,0.1,80.0,300.0,3.0,61.50683641680279
3427,7.2,7.8,91.5,0.02,30.0,50.0,2.0,67.88822623433809
3428,7.4,7.15,90.6,0.08,70.0,110.0,2.0,56.54877680427125
3429,7.0,6.74,50.0,0.1,80.0,300.0,3.0,60.465410820875924
3430,7.2,7.88,91.5,0.02,30.0,50.0,2.0,69.27679369557391
3431,7.1,7.77,67.6,1.99,110.0,220.0,2.0,69.86665489682451
3432,7.9,7.46,84.3,0.01,50.0,900.0,2.0,59.247188243825526
3433,7.0,7.57,89.3,0.05,30.0,30.0,2.0,64.85664711198653
3434,7.1,7.43,67.6,1.99,110.0,220.0,2.0,63.96524318657227
3435,7.9,7.95,84.3,0.01,50.0,900.0,2.0,67.75216394389494
3436,7.0,7.49,89.3,0.05,30.0,30.0,2.0,63.4680796507507
3437,6.2,6.96,62.3,0.18,230.0,300.0,2.0,62.611609486783465
3438,7.8,7.36,84.5,0.09,50.0,80.0,2.0,57.819890945886144
3439,6.4,7.01,91.5,0.06,30.0,80.0,2.0,58.03587982644584
3440,5.3,6.93,54.6,0.07,1300.0,13000.0,2.0,92.89697318985922
3441,6.2,7.5,62.3,0.18,230.0,300.0,2.0,71.98443985012528
3442,7.8,7.49,84.5,0.09,50.0,80.0,2.0,60.076313070394356
3443,6.4,8.05,91.5,0.06,30.0,80.0,2.0,76.08725682251156
3444,5.3,6.97,54.6,0.07,1300.0,13000.0,2.0,93.59125692047714
3445,5.3,6.7,62.8,0.14,170.0,13000.0,2.0,63.90707427885611
3446,7.4,7.0,75.4,0.12,60.0,140.0,2.0,53.731556574900466
3447,6.7,7.0,88.7,0.04,80.0,170.0,2.0,57.54265545988192
3448,6.3,6.9,72.2,0.43,30.0,170.0,2.0,56.66377462974331
3449,5.5,7.4,61.5,0.13,50.0,700.0,2.0,69.71581090397196
3450,7.1,7.6,77.3,0.13,23.0,130.0,2.0,64.76957199741852
3451,7.5,7.4,76.1,0.03,1100.0,1100.0,3.0,92.26369381794004
3452,5.0,7.1,41.0,0.22,500.0,1300.0,2.0,77.01086265452285
3453,7.3,7.7,84.9,0.04,2.0,200.0,2.0,65.08569588178506
3454,8.0,7.2,84.7,0.12,2.0,2.0,2.0,53.00437641707669
3455,5.6,6.4,54.4,0.21,80.0,300.0,2.0,52.46018351562475
3456,5.6,7.7,43.6,0.02,230.0,2200.0,2.0,78.7412701339487
3457,6.1,6.9,82.1,0.07,70.0,170.0,2.0,58.47402123253252
3458,7.0,6.7,70.1,0.41,130.0,240.0,2.0,52.050572707913396
3459,6.2,7.0,69.5,0.38,170.0,1100.0,2.0,62.17856839547228
3460,7.0,8.02,70.1,0.41,130.0,240.0,2.0,74.9619358183045
3461,6.1,7.1,52.0,0.12,50.0,800.0,4.0,79.34529304139876
3462,6.1,7.3,50.2,0.19,80.0,350.0,2.0,65.6840506913769
3463,7.4,7.7,86.7,0.23,23.0,170.0,2.0,65.08386219152729
3464,5.9,5.7,50.1,0.16,300.0,2400.0,2.0,44.193923152377955
3465,5.9,6.0,55.8,0.1,300.0,1700.0,2.0,49.24084337724873
3466,7.3,7.3,80.4,0.03,30.0,240.0,2.0,58.76927020550129
3467,7.6,7.7,76.5,0.09,70.0,300.0,2.0,65.17301144939277
3468,6.8,7.5,83.8,0.47,30.0,220.0,2.0,64.69056753642195
3469,6.8,7.5,83.8,0.47,30.0,220.0,2.0,64.69056753642195
3470,7.3,6.8,51.1,0.22,130.0,240.0,2.0,52.318033014393265
3471,7.4,6.9,51.0,0.27,80.0,500.0,2.0,52.52911520330439
3472,7.6,7.6,66.7,0.28,30.0,70.0,3.0,71.371903713272
3473,7.8,7.01,64.5,0.16,30.0,500.0,2.0,51.39847357850717
3474,7.4,6.55,51.0,0.27,80.0,500.0,2.0,46.454132560397646
3475,7.6,7.76,66.7,0.28,30.0,70.0,3.0,74.14903863574365
3476,6.9,7.8,72.0,0.3,110.0,500.0,2.0,71.22780061311626
3477,7.9,7.57,77.9,0.07,30.0,70.0,2.0,60.53532197058631
3478,7.2,7.42,85.8,0.16,23.0,50.0,3.0,70.00377483098497
3479,6.9,6.99,72.0,0.3,110.0,500.0,2.0,57.16855506810354
3480,7.9,7.84,77.9,0.07,30.0,70.0,2.0,65.22173715225719
3481,7.2,7.6,85.8,0.16,23.0,50.0,3.0,73.12805161876555
3482,6.4,7.0,57.6,0.22,70.0,140.0,4.0,76.47501745212405
3483,7.9,7.38,79.9,0.22,23.0,50.0,2.0,57.09497155015893
3484,6.7,7.01,78.1,0.28,50.0,170.0,2.0,57.0762002604682
3485,5.7,7.21,64.8,0.13,1700.0,7000.0,2.0,103.36570026507998
3486,6.4,7.55,57.6,0.22,70.0,140.0,4.0,86.02141874812034
3487,7.9,7.44,79.9,0.22,23.0,50.0,2.0,58.136397146085805
3488,6.7,7.48,78.1,0.28,50.0,170.0,2.0,65.2340340952287
3489,5.7,6.91,64.8,0.13,1700.0,7000.0,2.0,98.15857228544564
3490,5.9,7.0,68.8,0.16,300.0,1300.0,2.0,66.51884952937402
3491,7.3,7.1,76.6,0.19,23.0,30.0,2.0,55.11311059095733
3492,6.8,7.0,83.1,0.23,23.0,70.0,2.0,55.79752999688635
3493,6.5,6.9,73.0,0.42,30.0,280.0,2.0,55.72501544949004
3494,5.9,7.6,59.5,0.21,130.0,500.0,2.0,72.99731932481745
3495,6.3,7.5,69.2,0.18,50.0,170.0,2.0,67.49265120795309
3496,7.5,7.4,64.7,0.09,50.0,50.0,2.0,59.946433827968576
3497,5.7,7.2,609.0,0.35,700.0,2300.0,2.0,80.16618745297374
3498,5.4,6.9,5.5,0.29,80.0,220.0,2.0,62.08113372354651
3499,5.4,7.97,141.2,0.3,2200.0,2200.0,2.0,128.03875009642832
3500,6.1,7.4,100.0,0.22,160000.0,160000.0,2.0,3641.8416763374466
3501,6.5,7.1,109.5,0.16,11000.0,11000.0,2.0,304.3177891933508
3502,7.7,8.5,218.0,0.06,800.0,1700.0,2.0,95.07056719123662
3503,5.5,7.0,51.0,0.15,1700.0,24000.0,6.0,139.85264932550504
3504,5.6,5.5,41.0,0.06,1300.0,5000.0,2.0,64.85852369536708
3505,7.1,7.4,170.0,0.01,1100.0,3000.0,2.0,85.77501985863893
3506,7.6,7.5,196.0,0.04,2200.0,5000.0,2.0,109.90022407699954
3507,6.0,7.1,7.6,0.24,300.0,7000.0,2.0,69.03009135532903
3508,7.5,6.3,106.8,0.12,1400.0,17000.0,2.0,74.49320825325593
3509,7.0,6.8,47.9,0.03,130.0,300.0,2.0,53.75311883278161
3510,7.7,8.1,185.0,0.02,1700.0,3000.0,2.0,108.32101381496052
3511,5.0,6.38,36.5,0.34,7000.0,28000.0,2.0,214.28157280070818
3512,7.0,6.85,47.9,0.03,130.0,300.0,2.0,54.620973496054
3513,7.7,8.16,185.0,0.02,1700.0,3000.0,2.0,109.36243941088739
3514,6.4,7.03,43.8,0.15,110.0,1100.0,2.0,60.37845373873466
3515,7.7,7.93,153.5,0.01,5000.0,5000.0,2.0,178.8348198558718
3516,7.6,7.86,206.7,0.07,50.0,300.0,3.0,76.38628599360835
3517,6.4,7.91,43.8,0.15,110.0,1100.0,2.0,75.65269581232873
3518,7.7,7.97,153.5,0.01,5000.0,5000.0,2.0,179.52910358648975
3519,7.6,7.84,206.7,0.07,50.0,300.0,3.0,76.0391441282994
3520,6.7,7.4,82.1,0.15,170.0,600.0,5.0,93.13929297306045
3521,8.0,7.59,142.3,0.06,5000.0,8000.0,2.0,172.15702260237333
3522,7.1,7.29,156.5,0.15,130.0,500.0,3.0,70.71052708754684
3523,4.9,6.48,28.0,0.28,3000.0,24000.0,3.0,135.93566742914896
3524,6.7,7.31,82.1,0.15,170.0,600.0,5.0,91.57715457917016
3525,7.1,7.76,156.5,0.09,130.0,500.0,3.0,78.8618037981848
3526,4.9,7.06,28.0,0.28,3000.0,24000.0,3.0,146.00278152310867
3527,8.0,7.93,142.3,0.06,5000.0,8000.0,2.0,178.05843431262554
3528,5.8,7.2,132.0,0.17,1300.0,13000.0,5.0,121.76233172563607
3529,7.0,7.1,125.0,0.12,11000.0,17000.0,3.0,312.0913164432884
3530,6.8,7.3,175.0,0.08,800.0,2200.0,2.0,78.6752165374248
3531,5.6,6.8,90.4,0.33,7000.0,11000.0,2.0,214.93367730564248
3532,6.3,7.2,47.8,0.13,35000.0,28000.0,2.0,841.8879561463675
3533,6.8,7.7,121.6,0.11,500.0,1300.0,2.0,78.7712540094606
3534,6.8,7.7,147.0,0.07,1700.0,8000.0,4.0,124.51582120712575
3535,5.4,7.2,60.8,0.22,1100.0,3500.0,2.0,90.59162320964799
3536,6.0,7.6,29.1,0.05,24000.0,30000.0,3.0,616.1226826889966
3537,7.3,8.1,158.0,0.06,400.0,8000.0,2.0,82.58091604365602
3538,6.2,6.3,55.8,0.08,2300.0,2300.0,2.0,97.39587520138141
3539,6.5,7.2,103.0,0.01,170.0,1300.0,2.0,64.21794564826088
3540,3.4,5.9,22.9,0.38,800.0,1700.0,2.0,70.62093370191303
3541,4.9,7.49,47.9,0.21,22.0,110.0,2.0,73.42002552205442
3542,5.6,6.6,31.4,0.19,500.0,900.0,3.0,74.20394926557974
3543,5.6,7.2,28.8,0.14,280.0,9000.0,2.0,72.68393714775723
3544,7.4,7.6,67.3,0.05,90000.0,160000.0,5.0,2116.468845123719
3545,5.3,6.5,23.4,0.11,280.0,2400.0,2.0,60.512178903557185
3546,5.2,5.4,28.8,0.04,500.0,1400.0,2.0,46.54137643706112
3547,6.5,6.9,56.7,0.02,170.0,300.0,2.0,58.780361257430584
3548,7.0,7.0,63.6,0.01,50.0,50.0,2.0,55.40007698611546
3549,5.3,7.0,43.0,0.12,110.0,300.0,2.0,64.96926979044036
3550,7.0,6.7,49.0,0.04,220.0,500.0,2.0,54.05473283352732
3551,6.8,7.1,59.1,0.03,30.0,80.0,3.0,66.51531362464742
3552,6.1,7.03,72.5,0.06,220.0,800.0,2.0,64.18619093347621
3553,7.0,6.72,49.0,0.04,220.0,500.0,2.0,54.40187469883627
3554,6.8,7.27,59.1,0.03,30.0,80.0,3.0,69.46601947977354
3555,6.4,6.89,40.5,0.21,17000.0,160000.0,2.0,466.8999887325633
3556,6.9,7.11,50.7,0.03,70.0,110.0,2.0,58.245665546002165
3557,6.7,7.11,69.1,0.05,30.0,70.0,2.0,58.32004604590883
3558,6.4,7.11,40.5,0.21,17000.0,160000.0,2.0,470.7185492509618
3559,6.4,6.89,40.5,0.21,17000.0,160000.0,2.0,466.8999887325633
3560,6.9,7.86,50.7,0.03,70.0,110.0,2.0,71.26348549508802
3561,6.7,7.64,69.1,0.05,30.0,70.0,2.0,67.51930547659614
3562,6.5,6.51,33.8,0.15,30.0,30.0,2.0,48.862241207416446
3563,7.6,7.03,51.5,0.11,30.0,50.0,2.0,52.59987460478375
3564,6.6,6.56,57.2,0.05,50.0,70.0,2.0,49.69471046915021
3565,4.6,6.57,52.4,0.16,170.0,1400.0,2.0,62.45107563947335
3566,6.5,7.52,33.8,0.15,30.0,30.0,2.0,66.39290540551872
3567,7.6,7.25,51.5,0.11,30.0,50.0,2.0,56.41843512318227
3568,6.6,7.35,57.2,0.05,50.0,70.0,2.0,63.40681414885399
3569,4.6,6.92,52.4,0.16,170.0,1400.0,2.0,68.52605828238006
3570,5.2,6.3,44.6,0.15,130.0,1400.0,3.0,62.842187174030435
3571,6.5,6.4,50.6,0.11,50.0,130.0,2.0,47.41704359369534
3572,6.5,6.5,54.3,0.02,30.0,140.0,2.0,48.70334320605358
3573,5.5,6.0,24.9,0.21,30.0,170.0,2.0,44.85662704092585
3574,5.2,6.9,48.3,0.09,230.0,700.0,2.0,66.45670459862352
3575,6.3,7.3,49.1,0.09,23.0,30.0,2.0,63.37844833246131
3576,6.4,7.3,52.1,0.03,90.0,350.0,2.0,64.44500840393562
3577,5.6,7.2,32.8,0.24,30.0,60.0,2.0,65.18472914549439
3578,7.3,6.5,50.4,0.07,4.0,30.0,2.0,44.259466662082836
3579,5.8,6.9,23.1,0.16,700.0,1100.0,2.0,74.06197698200677
3580,6.5,7.5,51.1,1.0,2.0,2.0,2.0,65.51663996091999
3581,3.6,5.5,29.1,0.05,70.0,500.0,2.0,46.26053951561693
3582,6.1,6.6,51.8,0.1,80.0,500.0,2.0,53.557799244952456
3583,6.6,7.16,25.5,0.02,5000.0,17000.0,2.0,173.39028619429104
3584,6.3,6.9,28.5,0.22,700.0,3000.0,3.0,80.93685556201207
3585,6.5,6.0,9.63,0.05,8000.0,30000.0,2.0,223.00473778581906
3586,6.6,7.2,21.8,0.02,160000.0,160000.0,2.0,3635.9256279843858
3587,7.1,7.4,25.5,0.08,50.0,900.0,2.0,62.0491467807763
3588,6.3,6.7,15.7,0.09,170.0,1600.0,2.0,56.55739967474318
3589,6.5,6.0,26.0,0.01,90000.0,90000.0,2.0,2050.966266349488
3590,7.2,6.6,29.6,0.02,280.0,3500.0,2.0,53.342084282243654
3591,7.7,5.8,29.7,0.02,24000.0,90000.0,2.0,581.1242409325259
3592,7.2,6.4,11.1,0.01,50000.0,160000.0,2.0,1184.817602021836
3593,7.2,6.9,0.0,0.01,30000.0,90000.0,2.0,735.396608183604
3594,7.6,7.1,24.4,0.01,17000.0,160000.0,2.0,464.7464381092452
3595,7.7,5.78,12.9,0.32,17000.0,90000.0,3.0,434.74622696970863
3596,8.2,6.5,44.2,0.06,90000.0,90000.0,3.0,2060.3278356501282
3597,7.2,6.75,53.0,0.01,30000.0,90000.0,2.0,732.804773249561
3598,7.6,7.0,24.4,0.01,17000.0,160000.0,2.0,463.01072878270037
3599,7.0,6.85,17.0,0.09,110.0,800.0,2.0,54.288737950655545
3600,7.2,7.11,61.0,0.14,160000.0,160000.0,7.0,3675.75930666518
3601,6.8,6.35,17.9,0.05,11000.0,50000.0,2.0,298.45521108922605
3602,6.8,6.6,19.5,0.0,160000.0,160000.0,2.0,3624.5464906284274
3603,7.2,7.52,61.0,0.14,160000.0,160000.0,7.0,3682.8757149040134
3604,6.8,7.05,17.9,0.05,11000.0,50000.0,2.0,310.6051763750396
3605,6.8,7.08,19.5,0.0,160000.0,160000.0,2.0,3632.877895395842
3606,7.0,6.42,17.0,0.09,110.0,800.0,2.0,46.82518784651298
3607,7.0,6.53,21.3,0.11,30000.0,50000.0,2.0,721.1001950947066
3608,8.2,6.61,18.3,0.07,24000.0,24000.0,2.0,578.1749671815379
3609,6.8,6.54,15.8,0.04,7000.0,22000.0,2.0,207.03384326991983
3610,5.5,6.32,17.3,0.05,22000.0,50000.0,2.0,547.621812054683
3611,6.8,5.97,15.8,0.04,7000.0,22000.0,2.0,197.1403001086146
3612,7.0,7.02,21.3,0.11,30000.0,50000.0,2.0,729.605170794776
3613,8.2,7.08,18.3,0.07,24000.0,24000.0,2.0,586.3328010162984
3614,6.8,6.54,15.8,0.04,7000.0,22000.0,2.0,207.03384326991983
3615,5.5,6.84,17.3,0.05,22000.0,50000.0,2.0,556.6475005527159
3616,6.2,6.5,35.6,0.07,90000.0,160000.0,2.0,2076.5879803917956
3617,7.2,6.3,28.5,0.06,30000.0,90000.0,2.0,724.9941236282027
3618,6.5,6.1,20.3,0.01,2800.0,22000.0,2.0,107.89048513564808
3619,6.5,6.0,13.6,0.01,17000.0,160000.0,2.0,450.9432722508992
3620,6.8,6.9,35.1,0.05,50000.0,90000.0,2.0,1179.9389989855465
3621,7.8,7.4,29.9,0.02,17000.0,30000.0,2.0,440.2243073296965
3622,7.4,6.7,18.9,0.03,30000.0,90000.0,2.0,730.9693711722159
3623,6.4,6.8,15.9,0.2,24000.0,30000.0,3.0,600.3261063043701
3624,8.2,6.5,37.5,0.05,8000.0,24000.0,2.0,222.18304761559375
3625,6.8,7.0,49.8,0.03,17000.0,30000.0,2.0,438.09790026547137
3626,6.7,7.1,23.8,0.18,13000.0,13000.0,2.0,348.04201625277966
3627,7.7,7.2,22.0,0.02,5000.0,13000.0,2.0,167.90655680269484
3628,7.4,7.0,66.3,0.01,8000.0,30000.0,2.0,236.04016075924565
3629,7.1,6.5,76.4,0.53,90.0,800.0,2.0,47.351287055018354
3630,6.4,7.0,71.5,0.28,300.0,3000.0,2.0,64.50330956236088
3631,7.1,7.97,76.4,0.53,90.0,800.0,2.0,72.86621415522664
3632,6.7,8.4,75.0,0.12,5000.0,9000.0,2.0,192.68344802011748
3633,7.4,7.7,83.0,0.33,600.0,700.0,3.0,86.83255962203462
3634,5.9,7.2,71.0,0.32,700.0,5000.0,2.0,79.67917915343224
3635,5.9,6.4,62.6,0.16,110.0,500.0,2.0,51.7214232970204
3636,7.0,7.5,73.6,0.08,110.0,500.0,2.0,65.51589058379089
3637,9.7,7.5,75.7,0.15,50.0,70.0,2.0,51.111507058970524
3638,7.1,7.5,78.0,0.5,1300.0,2400.0,2.0,91.83719618099228
3639,6.6,6.6,73.0,0.32,900.0,1700.0,2.0,69.59347146197594
3640,7.5,6.9,51.0,0.26,230.0,700.0,3.0,64.26285124356168
3641,7.4,6.8,72.0,0.25,30.0,70.0,2.0,49.594192570940486
3642,8.0,6.75,69.9,0.27,500.0,900.0,2.0,56.42641838267108
3643,7.5,6.79,51.0,0.26,230.0,700.0,3.0,62.35357098436241
3644,7.4,7.67,72.0,0.25,30.0,70.0,2.0,64.69486371188007
3645,7.1,7.66,64.4,0.23,170.0,280.0,2.0,69.10541997178146
3646,7.7,7.35,74.9,0.19,80.0,240.0,2.0,58.83553467882948
3647,6.9,7.21,96.9,0.57,230.0,700.0,2.0,63.72202894567816
3648,6.8,7.1,83.1,0.48,50.0,80.0,2.0,58.160291638995936
3649,6.8,7.58,83.1,0.48,50.0,80.0,2.0,66.4916964064109
3650,7.1,7.24,64.4,0.23,170.0,280.0,2.0,61.81544080029337
3651,7.7,7.81,74.9,0.19,80.0,240.0,2.0,66.81979758093549
3652,6.9,7.48,96.9,0.57,230.0,700.0,2.0,68.40844412734909
3653,6.6,7.16,89.9,0.39,130.0,500.0,3.0,70.87106141350468
3654,7.5,7.26,84.8,0.28,30.0,80.0,2.0,57.105686396175514
3655,7.0,6.98,70.6,0.36,80.0,110.0,2.0,55.76992112584649
3656,5.6,7.16,69.8,0.37,300.0,7000.0,2.0,72.02386248011342
3657,6.6,7.69,89.9,0.39,130.0,500.0,3.0,80.07032084419201
3658,7.5,7.27,84.8,0.28,30.0,80.0,2.0,57.27925732882999
3659,7.0,7.39,70.6,0.36,80.0,110.0,2.0,62.886329364680066
3660,5.6,6.93,69.8,0.37,300.0,7000.0,2.0,68.03173102906042
3661,5.6,7.0,87.7,0.4,220.0,1100.0,2.0,66.17785658834454
3662,7.1,6.8,78.5,0.54,300.0,300.0,2.0,57.09668287710173
3663,6.8,6.7,77.5,0.35,50.0,140.0,2.0,51.215286110440324
3664,6.6,6.8,76.1,0.46,70.0,800.0,2.0,54.513559517081504
3665,6.3,7.5,66.9,0.35,800.0,2200.0,2.0,84.55768613106758
3666,6.9,7.6,77.6,0.3,23.0,80.0,2.0,65.73933845157957
3667,7.9,7.3,70.1,0.23,13.0,30.0,2.0,55.47959917622285
3668,6.1,7.5,72.4,0.33,140.0,350.0,2.0,70.50349986080785
3669,7.9,6.8,62.23,0.28,5.0,0.016,1.1,38.65419145199492
3670,6.9,5.5,66.1,0.23,240.0,350.0,1.7,31.485637935366764
3671,7.1,6.0,66.82,0.2,0.0,0.0,1.88,35.403533246100665
3672,7.05,7.9,53.44,0.4,0.0,0.0,2.16,71.12004608881243
3673,6.6,5.9,56.74,0.18,2.0,50.0,3.32,48.871249236539455
3674,6.86,7.6,45.84,1.08,490.0,2400.0,5.1,104.2998243512472
3675,8.52,8.4,80.76,0.71,2.0,20.0,7.09,116.45607125100764
3676,7.58,6.9,82.92,0.08,23.0,240.0,7.94,102.91205976513982
3677,7.32,7.0,72.23,0.12,360.0,360.0,2.26,63.105055108980736
3678,6.5,7.1,51.57,0.11,20.0,2400.0,2.8,66.4873664500943
3679,8.79,7.5,72.46,0.15,43.0,93.0,3.39,67.6433608116244
3680,7.0,8.29,76.0,1.95,11.0,50.0,1.69,74.3982472270576
3681,7.1,7.03,63.0,0.25,200.0,200.0,3.32,70.50332686704748
3682,6.9,7.4,72.7,0.39,80.0,170.0,3.0,72.41013268323891
3683,6.6,7.2,63.8,0.39,3000.0,7.0,5.0,152.66864545076456
3684,6.9,7.96,72.7,0.39,80.0,170.0,3.0,82.13010491188967
3685,6.5,9.4,72.2,0.07,170.0,2200.0,2.0,102.60246447106428
3686,8.0,7.8,83.8,0.2,80.0,500.0,6.0,100.67201808631478
3687,5.7,7.7,64.1,0.35,500.0,3500.0,2.0,84.56365085843547
3688,6.3,6.3,60.7,0.11,500.0,1300.0,2.0,56.863312818562754
3689,7.2,7.3,80.4,0.03,1300.0,800.0,2.0,87.47976646743741
3690,8.7,8.2,83.4,0.08,30.0,2200.0,2.0,68.09522924080464
3691,6.9,7.2,76.5,0.46,110.0,220.0,2.0,60.770061358442696
3692,7.6,7.6,99.3,0.14,300.0,2400.0,3.0,77.85463343761565
3693,6.5,6.6,55.7,0.16,24000.0,50000.0,2.0,591.9519719635429
3694,6.0,6.7,46.1,0.15,80.0,800.0,2.0,55.84519564253108
3695,7.6,8.16,99.3,0.14,300.0,2400.0,3.0,87.57460566626642
3696,7.7,6.99,58.3,0.3,170.0,900.0,2.0,54.73311526074212
3697,6.0,6.6,46.1,0.15,80.0,800.0,2.0,54.109486315986295
3698,7.6,8.16,99.3,0.14,300.0,2400.0,3.0,87.57460566626642
3699,6.8,7.67,65.4,0.18,140.0,1100.0,2.0,70.2345875677933
3700,7.8,7.01,79.6,0.12,50.0,80.0,2.0,51.74710248063889
3701,7.3,7.43,87.3,0.26,50.0,500.0,2.0,61.552499605202996
3702,7.1,7.12,88.6,0.4,90.0,800.0,2.0,58.10117767318802
3703,6.8,7.38,65.4,0.18,140.0,1100.0,2.0,65.20103052081342
3704,7.8,7.82,79.6,0.12,50.0,80.0,2.0,65.80634802565163
3705,7.3,7.64,87.3,0.26,50.0,500.0,2.0,65.19748919094704
3706,7.1,7.68,88.6,0.4,90.0,800.0,2.0,67.82114990183878
3707,6.7,7.2,65.8,0.23,80.0,300.0,3.0,69.9106574495191
3708,7.8,7.48,82.6,0.2,300.0,1300.0,2.0,65.71690612048562
3709,6.6,7.53,81.4,0.24,30.0,170.0,2.0,66.1367351097941
3710,6.6,6.82,81.4,0.24,30.0,170.0,2.0,53.81319889132617
3711,6.7,7.73,65.8,0.23,80.0,300.0,3.0,79.10991688020646
3712,7.8,7.37,82.6,0.2,300.0,1300.0,2.0,63.807625861286354
3713,6.6,7.53,81.4,0.24,30.0,170.0,2.0,66.1367351097941
3714,5.5,7.22,53.2,0.4,700.0,24000.0,2.0,86.16025388592058
3715,5.4,6.7,80.3,0.22,1700.0,5000.0,2.0,95.52752274100646
3716,6.9,6.9,72.2,0.2,30.0,70.0,2.0,53.72994861769339
3717,7.0,6.9,74.3,0.25,230.0,300.0,2.0,57.73174273671332
3718,6.7,6.8,69.0,0.36,30.0,50.0,2.0,52.96877741917632
3719,6.4,7.4,58.4,0.17,3000.0,5000.0,2.0,131.62562585038577
3720,7.0,7.9,69.7,0.25,700.0,2200.0,2.0,85.90953173231618
3721,7.8,7.3,70.4,0.18,3000.0,22000.0,3.0,135.77262570057255
